"Device Name","IP Addresses","Status","OS Info","Version","Agent Install Date","Last Contact Date","Queued Deployments"
"CCAS-SMPA510-Z16","128.164.250.218","Idle","Apple Mac OS X 10.6.4","6.4185","9/3/2010 12:37:45 PM (Local)","9/10/2010 9:44:25 AM (Local)","0"
"\\GWSBG-4MGNL71","128.164.226.183","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/27/2010 10:18:44 AM (Local)","9/10/2010 8:42:35 AM (Local)","0"
"\\SASSMC-G0NVMM1","128.164.198.111","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/8/2010 5:32:41 PM (Local)","9/10/2010 10:07:02 AM (Local)","0"
"\\SASSHWC-8ZFJ191","128.164.197.228","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/23/2010 10:07:48 AM (Local)","9/10/2010 10:11:19 AM (Local)","0"
"\\GLSR-GELMAN701","128.164.214.106","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","7/13/2010 4:28:57 PM (Local)","9/10/2010 9:07:55 AM (Local)","1"
"\\CCASSOC-B809R41","128.164.241.50","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/13/2010 9:07:46 AM (Local)","8/9/2010 7:41:35 AM (Local)","3"
"\\EC00113003","128.164.183.103","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/10/2010 4:06:30 AM (Local)","9/10/2010 10:18:48 AM (Local)","0"
"\\GLSS-HSTRYMKRS2","128.164.215.242","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/22/2010 9:34:52 AM (Local)","8/27/2010 6:34:50 PM (Local)","2"
"\\CMPADM-J4K6RL1","161.253.140.139","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","7/23/2010 4:37:39 PM (Local)","9/10/2010 8:09:34 AM (Local)","0"
"\\EVPGWD-F99T331","192.168.0.18","Idle","Microsoft Windows XP Professional-Service Pack 2","6.4.2.420","8/7/2010 3:44:33 PM (Local)","9/10/2010 8:56:48 AM (Local)","1"
"\\GSEHD-STATION20","128.164.182.133","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 4:12:58 PM (Local)","9/10/2010 8:02:27 AM (Local)","0"
"\\GSEHDFW-1DYNXC1","128.164.121.141","Idle","Microsoft Windows XP Professional-SERVICE PACK 3","6.2.3.181","8/3/2010 9:44:49 AM (Local)","9/10/2010 8:01:44 AM (Local)","0"
"\\CCAPHI-HTYNXC1","128.164.242.214","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 5:05:15 PM (Local)","9/10/2010 8:48:39 AM (Local)","0"
"\\MC-HSPGLRH6143W","128.164.73.197","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/31/2010 10:25:22 AM (Local)","9/10/2010 7:42:27 AM (Local)","0"
"\\GSEHD-JMSJRF1","161.253.96.160","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/13/2010 7:05:06 PM (Local)","9/2/2010 4:04:01 PM (Local)","0"
"\\CPSGCA-F4KB3H1F","10.10.0.106","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","5/14/2010 5:02:43 PM (Local)","8/12/2010 7:22:26 PM (Local)","0"
"\\EOH-CNM-M203Z","128.164.76.182","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 4:05:43 PM (Local)","9/10/2010 9:47:25 AM (Local)","0"
"\\CCAWMS-JWYNXC1","128.164.242.45","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/13/2010 5:23:35 PM (Local)","9/9/2010 3:50:16 PM (Local)","0"
"\\CMPFRP-BHZ4HM1","161.253.140.152","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","6/29/2010 6:20:54 PM (Local)","9/10/2010 9:00:33 AM (Local)","0"
"\\SEAS10248","128.164.158.14","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","7/2/2010 1:45:18 PM (Local)","9/10/2010 8:41:29 AM (Local)","0"
"\\COMPPAY-H4T8T91","161.253.141.212","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 4:59:34 PM (Local)","8/27/2010 1:49:05 PM (Local)","0"
"\\CAS-GHF-R302","128.164.32.191","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/14/2010 8:59:44 AM (Local)","9/7/2010 11:14:54 AM (Local)","2"
"\\HSP-EAW-H6165","128.164.73.236","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 2:08:27 PM (Local)","9/1/2010 11:29:21 AM (Local)","0"
"\\CENTERLABS-N6","128.164.86.149","Sleeping","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/10/2010 1:23:48 AM (Local)","9/10/2010 4:08:35 AM (Local)","10"
"\\SASSHP-HPNCW91","128.164.233.131","Offline","WinXP-Service Pack 2","6.2.3.181","8/16/2010 7:41:10 PM (Local)","8/16/2010 7:41:17 PM (Local)","0"
"\\CPSAGC-DY8G7C1","192.168.2.25","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 4:17:46 PM (Local)","9/10/2010 8:54:09 AM (Local)","0"
"\\CMPSAS-J4L5RL1","161.253.140.6","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","7/26/2010 12:14:21 PM (Local)","9/10/2010 7:41:44 AM (Local)","0"
"\\GWSBMKT-43H4P21","128.164.226.247","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/13/2010 5:23:24 PM (Local)","9/10/2010 10:14:29 AM (Local)","0"
"\\EVAORS-G0LHCK1","128.164.120.222","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 2:24:00 PM (Local)","9/10/2010 10:03:33 AM (Local)","0"
"\\ESIA-301M31Y91","128.164.149.127","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 4:19:08 PM (Local)","9/10/2010 9:50:47 AM (Local)","0"
"\\B103-PC10","128.164.87.207","Sleeping","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/10/2010 1:23:50 AM (Local)","9/10/2010 4:09:26 AM (Local)","3"
"GWUGWU-90BCXYL","128.164.235.4","Offline","MAC OS X-10.5.6","6.2094","6/11/2010 3:46:42 PM (Local)","9/7/2010 4:22:23 PM (Local)","0"
"\\VPASB-CJKH9C1","127.0.0.1","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 3:03:04 PM (Local)","9/10/2010 8:45:02 AM (Local)","0"
"\\SASSSHS-742MXF1","128.164.198.74","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","7/16/2010 1:54:50 PM (Local)","9/10/2010 10:19:59 AM (Local)","0"
"\\EVAREG-5986HJ1","128.164.181.69","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 2:07:40 PM (Local)","9/10/2010 8:58:10 AM (Local)","0"
"\\GSEHD-6S6SXC1","161.253.139.177","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/8/2010 10:37:48 AM (Local)","9/10/2010 7:48:33 AM (Local)","0"
"\\EVPFM-C4H0Q51","161.253.137.228","Offline","Microsoft Windows XP Professional-Service Pack 2","6.4.2.420","4/21/2010 9:29:05 AM (Local)","8/24/2010 8:42:51 AM (Local)","1"
"\\GLSP-GELMAN117","128.164.213.43","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/17/2010 2:54:07 PM (Local)","9/10/2010 8:45:30 AM (Local)","0"
"\\CCAPSY-CQGHTJ1","128.164.244.168","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/14/2010 10:38:50 AM (Local)","9/8/2010 6:08:20 PM (Local)","0"
"\\VPGCVPG-496XYJ1","10.0.1.5","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/2/2010 8:16:15 PM (Local)","9/6/2010 9:03:04 PM (Local)","0"
"\\DHP-CASSK1701W","128.164.216.158","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 2:14:38 PM (Local)","8/3/2010 4:48:25 PM (Local)","4"
"\\MC-HSPJTBH6174W","128.164.73.76","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/31/2010 10:06:13 AM (Local)","9/8/2010 2:47:49 PM (Local)","0"
"\\GLSS-DISCHARGE","128.164.213.143","Working","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/9/2010 9:20:05 PM (Local)","9/10/2010 10:35:46 AM (Local)","0"
"\\GWITBPM-335HXG1","128.164.142.11","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","6/28/2010 3:42:21 PM (Local)","9/10/2010 7:53:08 AM (Local)","0"
"\\MLB-CIRSUP-H106","128.164.86.158","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 3:37:32 PM (Local)","8/18/2010 10:01:52 PM (Local)","3"
"\\EVASIP-G5GMK51","128.164.124.240","Offline","Microsoft Windows XP Personal-Service Pack 3","6.4.2.420","7/23/2010 3:27:55 PM (Local)","7/27/2010 10:59:14 AM (Local)","0"
"\\DHP-SEBK1278BW","128.164.216.182","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","5/3/2010 2:30:21 PM (Local)","9/10/2010 8:43:54 AM (Local)","1"
"\\GWSBDS-7XVSGF1","128.164.226.166","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 4:57:06 PM (Local)","9/9/2010 5:57:10 PM (Local)","0"
"\\G08095A","10.10.0.187","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/26/2010 5:24:22 PM (Local)","8/27/2010 11:52:48 AM (Local)","0"
"\\GLSP-GELMAN148","128.164.214.103","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/9/2010 5:58:14 PM (Local)","9/10/2010 10:23:49 AM (Local)","0"
"\\DUQ0200008","128.164.60.244","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/10/2010 8:13:43 AM (Local)","9/10/2010 9:55:32 AM (Local)","0"
"\\MC-SPHJALP820W","128.164.178.170","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","7/9/2010 12:27:47 PM (Local)","9/10/2010 10:06:35 AM (Local)","0"
"\\GWITTS-7BZNXC1","128.164.129.220","Idle","Microsoft Windows XP Professional-Service Pack 3","6.3.2.858","8/17/2010 1:11:59 PM (Local)","9/10/2010 8:08:49 AM (Local)","0"
"ISSTOP-20GW8YB","192.168.252.152","Offline","Apple Mac OS X 10.6.4","6.4185","4/24/2010 10:18:04 PM (Local)","9/3/2010 11:31:59 AM (Local)","0"
"\\WBTC-A2","128.164.87.190","Sleeping","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/3/2010 10:04:37 AM (Local)","9/5/2010 4:07:47 AM (Local)","23"
"\\EVAEVA-14TKQL1","128.164.232.168","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","6/10/2010 3:32:18 PM (Local)","9/10/2010 8:11:08 AM (Local)","0"
"\\CCAPHY-4XTWCF1","128.164.247.28","Offline","Microsoft Windows XP Personal-Service Pack 3","6.3.2.858","4/13/2010 7:05:04 PM (Local)","9/2/2010 9:50:00 AM (Local)","0"
"\\SEASMA-6Q72B71","192.168.1.106","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/25/2010 12:09:08 AM (Local)","8/25/2010 3:11:09 AM (Local)","0"
"\\MSD-RMG-R713W","128.164.32.50","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 4:43:38 PM (Local)","8/30/2010 5:34:48 PM (Local)","1"
"\\FWI2010-4831SL1","128.164.241.84","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","6/1/2010 10:49:22 AM (Local)","9/10/2010 9:59:52 AM (Local)","0"
"CCALNG-327QZE5","128.164.242.1","Offline","Apple Mac OS X 10.5.8 on Intel","6.4185","8/13/2010 5:01:08 PM (Local)","8/27/2010 10:52:12 AM (Local)","0"
"\\EVPBDG-8BL8JK1","128.164.129.216","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/24/2010 1:56:05 PM (Local)","8/25/2010 9:03:51 AM (Local)","0"
"\\HSP-BHS-H6182","128.164.73.79","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/15/2010 9:14:54 AM (Local)","9/1/2010 1:03:25 PM (Local)","0"
"\\ISSADA-9138Q23","128.164.105.187","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 4:17:18 PM (Local)","9/10/2010 8:48:24 AM (Local)","0"
"\\MC-SPHLRGR106M","128.164.35.69","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","7/29/2010 10:17:46 AM (Local)","9/10/2010 10:24:07 AM (Local)","0"
"\\SEASCF-9G7P5D1","128.164.156.151","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","7/14/2010 4:21:34 PM (Local)","9/10/2010 10:03:30 AM (Local)","0"
"\\GLSS-TRAINER19","128.164.103.239","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","7/20/2010 10:49:21 AM (Local)","8/24/2010 10:19:06 AM (Local)","59"
"\\SASSMC-42NPJM1","128.164.197.160","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","6/25/2010 2:29:52 PM (Local)","9/10/2010 7:41:30 AM (Local)","0"
"\\GLSP-GELMAN142","128.164.214.27","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/20/2010 9:20:08 AM (Local)","9/10/2010 9:43:48 AM (Local)","0"
"\\EVA-C04J2C1","128.164.234.103","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 2:55:45 PM (Local)","9/10/2010 10:13:02 AM (Local)","0"
"\\CCAGEO230","128.164.126.11","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/9/2010 6:33:56 PM (Local)","9/9/2010 7:13:52 PM (Local)","0"
"\\MC-CEHJEVR313DW","128.164.35.74","Working","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","7/12/2010 2:00:41 PM (Local)","9/10/2010 10:36:16 AM (Local)","0"
"\\NEWIMAGE3","128.164.250.254","Offline","WinXP-Service Pack 2","6.2.2.181","4/12/2010 2:21:33 PM (Local)","9/7/2010 6:35:50 PM (Local)","0"
"\\CMPGCS-7M2CPD1","161.253.141.215","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/14/2010 9:21:50 AM (Local)","9/10/2010 9:32:19 AM (Local)","0"
"\\ANALAB-089","128.164.29.174","Sleeping","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/10/2010 1:21:28 AM (Local)","9/10/2010 4:08:34 AM (Local)","0"
"\\CMPFRP-CHZ4HM1","161.253.143.206","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/31/2010 11:54:05 AM (Local)","9/1/2010 9:34:08 AM (Local)","0"
"\\GSEHD-17V07G1","128.164.182.64","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 3:23:06 PM (Local)","9/9/2010 12:35:14 AM (Local)","0"
"CCAS-SMPA525A-Z3","128.164.249.85","Offline","Apple Mac OS X 10.6.4","6.4185","9/1/2010 4:33:22 PM (Local)","9/1/2010 4:37:17 PM (Local)","0"
"\\MC-IPHJAOG200W","128.164.175.21","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","7/1/2010 7:01:12 PM (Local)","9/10/2010 10:35:15 AM (Local)","0"
"\\HIMMBAC061","128.164.29.105","Sleeping","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/7/2010 7:24:28 AM (Local)","9/9/2010 4:06:58 AM (Local)","4"
"\\DUQ0351010","128.164.60.144","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/10/2010 4:06:41 AM (Local)","9/10/2010 10:16:50 AM (Local)","0"
"\\VPABS-FKFJ191","127.0.0.1","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/13/2010 4:21:36 PM (Local)","9/8/2010 11:07:05 AM (Local)","0"
"\\GWU-1160AAAD124","128.164.214.110","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/23/2010 12:35:12 PM (Local)","8/23/2010 12:35:12 PM (Local)","0"
"\\GWITADA-HC0PXC1","161.253.143.71","Offline","Microsoft Windows 7 Enterprise","6.4.2.504","7/20/2010 11:39:13 PM (Local)","8/31/2010 6:12:06 PM (Local)","0"
"\\SASSUCC-FF7VFK1","128.164.81.145","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 4:33:31 PM (Local)","9/3/2010 5:16:40 PM (Local)","0"
"\\SASSOCS-4YKNX11","128.164.247.152","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 2:11:32 PM (Local)","9/10/2010 9:15:07 AM (Local)","0"
"\\IPH-GSA-2175K20","128.164.175.113","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","7/6/2010 7:58:29 PM (Local)","9/10/2010 8:08:39 AM (Local)","0"
"\\HSP-CXI-H6140","128.164.73.193","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/13/2010 9:14:05 AM (Local)","8/30/2010 6:17:38 PM (Local)","0"
"\\MC00G04U06","128.164.63.43","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/10/2010 4:11:50 AM (Local)","9/10/2010 10:11:57 AM (Local)","0"
"\\GWITENT-8GXD1M1","161.253.143.232","Offline","Microsoft Windows 7 Enterprise","6.4.2.504","5/20/2010 11:36:06 AM (Local)","8/24/2010 8:27:25 AM (Local)","0"
"\\CMPGCS-92BLTK1","161.253.143.218","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/9/2010 6:51:10 PM (Local)","8/10/2010 3:19:07 PM (Local)","0"
"\\ISSTS-9166Y4M","128.164.129.186","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/13/2010 9:04:27 AM (Local)","9/10/2010 7:50:58 AM (Local)","0"
"\\SASSSFA-BL87BG1","128.164.106.119","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/29/2010 5:02:02 PM (Local)","9/10/2010 10:13:39 AM (Local)","0"
"\\VPABSCC-D58WVB1","127.0.0.1","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 4:49:41 PM (Local)","8/5/2010 2:14:46 PM (Local)","0"
"\\GWADV-2P57V61","127.0.0.1","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","5/10/2010 1:39:06 PM (Local)","9/10/2010 8:32:29 AM (Local)","0"
"\\EVPTM-81LNQC1","128.164.100.107","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","5/25/2010 5:33:53 PM (Local)","9/10/2010 9:00:49 AM (Local)","0"
"\\DUQ0200019","128.164.63.67","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/10/2010 4:08:18 AM (Local)","9/10/2010 10:17:37 AM (Local)","0"
"\\CCAEAL-5TYNXC1","128.164.242.211","Offline","Microsoft Windows XP Professional-Service Pack 2","6.4.2.420","4/14/2010 1:25:06 PM (Local)","8/26/2010 3:11:41 PM (Local)","1"
"\\SASS-8C99341","128.164.198.192","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 2:11:59 PM (Local)","8/16/2010 10:41:15 AM (Local)","0"
"\\GLSM-LAPTOP2","128.164.103.224","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/13/2010 1:50:37 PM (Local)","8/25/2010 4:40:43 PM (Local)","2"
"\\MC-BCMRXGR530W","128.164.34.235","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/31/2010 9:48:43 AM (Local)","9/10/2010 7:47:04 AM (Local)","0"
"\\EVPRPM-3TFK051","128.164.138.180","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 3:16:40 PM (Local)","9/10/2010 8:26:04 AM (Local)","0"
"\\SASS-1111385034","192.168.1.8","Offline","Microsoft Windows XP Personal-Service Pack 3","6.3.2.858","4/12/2010 5:01:18 PM (Local)","8/21/2010 7:38:15 AM (Local)","0"
"\\NPA-VLO-H6158","128.164.73.180","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/13/2010 8:00:07 PM (Local)","8/30/2010 2:47:00 PM (Local)","0"
"\\HIMMBAC057","128.164.29.70","Sleeping","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/9/2010 1:23:13 AM (Local)","9/9/2010 4:08:43 AM (Local)","5"
"\\GLSC-GELMAN3A22","128.164.215.6","Sleeping","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","7/16/2010 11:28:48 AM (Local)","9/10/2010 7:30:31 AM (Local)","0"
"\\EVPFM-B3HQWC1","161.253.137.231","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/25/2010 3:25:33 PM (Local)","9/10/2010 5:45:20 AM (Local)","0"
"\\SASSATH-B76TM91","128.164.199.94","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 4:39:30 PM (Local)","9/10/2010 8:07:58 AM (Local)","0"
"\\ISSTS-JYGVND1","192.168.0.159","Offline","Microsoft Windows XP Professional-SERVICE PACK 3","6.2.3.181","8/21/2010 5:11:48 PM (Local)","9/6/2010 3:12:42 PM (Local)","0"
"\\MC-MLBREF2L105W","128.164.87.143","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/25/2010 3:50:29 PM (Local)","9/9/2010 8:01:32 PM (Local)","1"
"\\SPH-HOTEL-R103","128.164.33.179","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/1/2010 6:24:02 PM (Local)","9/10/2010 9:05:07 AM (Local)","0"
"\\EVPTM-5NCT4J1","161.253.141.222","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/14/2010 10:40:29 AM (Local)","9/9/2010 2:32:06 PM (Local)","0"
"\\SASSATH-5RJBKC1","128.164.198.196","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 5:03:10 PM (Local)","8/2/2010 11:36:27 AM (Local)","0"
"\\SEASDO-DPGJZB1","192.168.1.101","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","6/30/2010 10:00:22 AM (Local)","7/29/2010 1:46:31 AM (Local)","0"
"\\CMPGCS-B67LLD1","128.164.99.188","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","8/8/2010 9:25:14 AM (Local)","9/5/2010 1:01:15 PM (Local)","0"
"\\EVAORS-8F0HTK1","128.164.233.143","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/14/2010 8:07:47 AM (Local)","9/10/2010 8:02:16 AM (Local)","0"
"\\GLSC-GELMAN3A21","128.164.213.245","Sleeping","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","7/16/2010 11:31:32 AM (Local)","9/10/2010 7:46:32 AM (Local)","0"
"\\WBTC-G1","128.164.87.199","Sleeping","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","9/2/2010 8:36:11 AM (Local)","9/5/2010 4:07:05 AM (Local)","25"
"\\MC-PHMRSDR434X","128.164.33.217","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","7/28/2010 8:58:28 AM (Local)","9/10/2010 9:11:58 AM (Local)","1"
"\\STATION8","128.164.182.190","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 4:53:34 PM (Local)","9/10/2010 7:49:35 AM (Local)","0"
"\\GLSS-TECH3","128.164.101.196","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 3:15:42 PM (Local)","9/10/2010 8:55:58 AM (Local)","0"
"\\EVAFND-54SLZ91","128.164.76.49","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 4:31:59 PM (Local)","9/8/2010 8:02:33 AM (Local)","0"
"\\MSD-WSTDY-H6210","128.164.73.78","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","5/11/2010 6:30:32 PM (Local)","8/31/2010 2:35:37 PM (Local)","0"
"\\FWI09-JD9DTJ1","192.168.1.5","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/19/2010 7:31:50 PM (Local)","8/24/2010 5:05:09 PM (Local)","0"
"\\MTM-BXZ-R725","128.164.35.75","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/13/2010 4:39:05 PM (Local)","9/3/2010 5:26:47 PM (Local)","0"
"\\EVPFM-AAS108243","128.164.100.171","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","5/20/2010 6:04:58 PM (Local)","8/5/2010 4:38:13 PM (Local)","0"
"\\203A","128.164.247.11","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/12/2010 2:35:08 PM (Local)","9/9/2010 4:10:21 PM (Local)","0"
"\\VPABS-BN7SXC1","192.168.1.2","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","4/13/2010 7:43:59 PM (Local)","9/10/2010 8:30:09 AM (Local)","0"
"\\SASSHP-8CKZQL1","128.164.232.120","Offline","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","5/26/2010 8:32:20 AM (Local)","8/10/2010 9:17:17 AM (Local)","0"
"\\GWSBFIN-H2GJ191","128.164.226.153","Idle","Microsoft Windows XP Professional-Service Pack 3","6.4.2.420","7/30/2010 12:55:23 PM (Local)","9/10/2010 9:08:23 AM (Local)","0"
